pincode,hub,city,state_code,is_serviceable
400081,MUMBAI CHEMBUR HUB,MUMBAI,MH,YES
400082,MUMBAI CHEMBUR HUB,MUMBAI,MH,YES
400083,MUMBAI CHEMBUR HUB,MUMBAI,MH,YES
400084,MUMBAI CHEMBUR HUB,MUMBAI,MH,YES
400085,MUMBAI CHEMBUR HUB,MUMBAI,MH,YES
400086,MUMBAI CHEMBUR HUB,MUMBAI,MH,YES
400087,MUMBAI CHAKALA HUB,MUMBAI,MH,YES
400088,MUMBAI CHEMBUR HUB,MUMBAI,MH,YES
400089,MUMBAI CHEMBUR HUB,MUMBAI,MH,YES
400090,ANDHERI HUB,MUMBAI,MH,YES
400091,ANDHERI HUB,MUMBAI,MH,YES
400092,ANDHERI HUB,MUMBAI,MH,YES
400093,MUMBAI CHAKALA HUB,MUMBAI,MH,YES
400094,MUMBAI CHEMBUR HUB,MUMBAI,MH,YES
400095,ANDHERI HUB,MALAD,MH,YES
400096,MUMBAI CHAKALA HUB,MUMBAI,MH,YES
400097,ANDHERI HUB,MUMBAI,MH,YES
400098,ANDHERI HUB,MUMBAI,MH,YES
400099,MUMBAI CHAKALA HUB,MUMBAI,MH,YES
400101,ANDHERI HUB,MUMBAI,MH,YES
400102,MUMBAI CHAKALA HUB,MUMBAI,MH,YES
400103,ANDHERI HUB,MUMBAI,MH,YES
400104,ANDHERI HUB,GOREGAON,MH,YES
400109,MUMBAI M.I.D.C HUB,ROHA,MH,YES
400601,THANE HUB,THANE,MH,YES
400602,THANE HUB,THANE,MH,YES
400603,THANE HUB,THANE,MH,YES
400604,THANE HUB,THANE,MH,YES
400605,THANE HUB,THANE,MH,YES
400606,THANE HUB,THANE,MH,YES
400607,THANE HUB,MUMBAI,MH,YES
400608,THANE HUB,THANE,MH,YES
400610,THANE HUB,THANE,MH,YES
400612,THANE HUB,THANE,MH,YES
400614,VASHI HUB,NAVI MUMBAI,MH,YES
400701,VASHI HUB,NAVI MUMBAI,MH,YES
400702,VASHI HUB,URAN,MH,YES
400703,VASHI HUB,THANE,MH,YES
400705,VASHI HUB,NAVI MUMBAI,MH,YES
400706,VASHI HUB,NAVI MUMBAI,MH,YES
400707,VASHI HUB,URAN,MH,YES
400708,VASHI HUB,DIGHA,MH,YES
400709,VASHI HUB,NAVI MUMBAI,MH,YES
400710,VASHI HUB,THANE,MH,YES
401101,ANDHERI HUB,THANE,MH,YES
401104,ANDHERI HUB,MUMBAI,MH,YES
401105,ANDHERI HUB,THANE,MH,YES
401107,ANDHERI HUB,THANE,MH,YES
401202,VASAI HUB,BASSEIN,MH,YES
401203,VASAI HUB,VASAI,MH,YES
401205,VASAI HUB,MUMBAI,MH,YES
401207,VASAI HUB,VASAI,MH,YES
401208,VASAI HUB,VASAI,MH,YES
401209,VASAI HUB,VASAI,MH,YES
401211,PUNE KOREGAON PARK HUB,PUNE,MH,YES
401303,VASAI HUB,PALGHAR,MH,YES
401305,VASAI HUB,VASAI,MH,YES
401404,VAPI HUB,PALGHAR,MH,YES
401501,VAPI HUB,DAHANU,MH,YES
401503,VAPI HUB,DAHANU,MH,YES
401506,VAPI HUB,PALGHAR,MH,YES
401601,VAPI HUB,DAHANU,MH,YES
401602,VAPI HUB,DAHANU,MH,YES
402104,MUMBAI M.I.D.C HUB,MANGAON,MH,YES
402107,VASHI HUB,RAIGARH(MH),MH,YES
402109,MUMBAI M.I.D.C HUB,MURUD,MH,YES
402125,MUMBAI M.I.D.C HUB,PEN,MH,YES
402201,VASHI HUB,ALIBAG,MH,YES
402301,MUMBAI M.I.D.C HUB,MAHAD,MH,YES
402302,MUMBAI M.I.D.C HUB,MAHAD,MH,YES
402304,MUMBAI M.I.D.C HUB,KOLAD,MH,YES
402309,MUMBAI M.I.D.C HUB,MAHAD,MH,YES
403001,GOA HUB,TISWADI,GA,YES
403002,GOA HUB,TISWADI,GA,YES
403003,GOA HUB,PANAJI,GA,YES
403004,GOA HUB,NORTH GOA,GA,YES
403005,GOA HUB,NORTH GOA,GA,YES
403006,GOA HUB,TISWADI,GA,YES
403101,GOA HUB,BARDEZ,GA,YES
403114,GOA HUB,BARDEZ,GA,YES
403115,GOA HUB,PONDA,GA,YES
403201,GOA HUB,TISWADI,GA,YES
403202,GOA HUB,TISWADI,GA,YES
403206,GOA HUB,TISWADI,GA,YES
403401,GOA HUB,PONDA,GA,YES
403404,GOA HUB,PONDA,GA,YES
403409,GOA HUB,PONDA,GA,YES
403501,GOA HUB,BARDEZ,GA,YES
403507,GOA HUB,BARDEZ,GA,YES
403513,GOA HUB,BARDEZ,GA,YES
403516,GOA HUB,BARDEZ,GA,YES
403521,GOA HUB,BARDEZ,GA,YES
403526,GOA HUB,BARDEZ,GA,YES
403601,GOA HUB,SALCETE,GA,YES
403602,GOA HUB,SALCETE,GA,YES
403706,GOA HUB,CURCHOREM,GA,YES
403709,GOA HUB,SALCETE,GA,YES
403710,GOA HUB,MORMUGAO,GA,YES
403722,GOA HUB,SALCETE,GA,YES
403726,GOA HUB,MORMUGAO,GA,YES
403801,GOA HUB,MORMUGAO,GA,YES
403802,GOA HUB,MORMUGAO,GA,YES
403803,GOA HUB,MORMUGAO,GA,YES
403804,GOA HUB,MORMUGAO,GA,YES
403806,GOA HUB,MORMUGAO,GA,YES
410203,MUMBAI M.I.D.C HUB,KHOPOLI,MH,YES
410206,VASHI HUB,NAVI MUMBAI,MH,YES
410207,VASHI HUB,PANVEL,MH,YES
410208,VASHI HUB,NAVI MUMBAI,MH,YES
410209,VASHI HUB,PANVEL,MH,YES
410210,VASHI HUB,NAVI MUMBAI,MH,YES
410218,VASHI HUB,PANVEL,MH,YES
410220,VASHI HUB,KHALAPUR,MH,YES
410401,PUNE DIGHI HUB,MAVAL,MH,YES
410501,CHAKAN HUB,CHAKAN,MH,YES
410502,CALICUT HUB,JUNNAR,MH,YES
410503,PUNE DIGHI HUB,AMBEGAON,MH,YES
410504,PUNE DIGHI HUB,AMBEGAON,MH,YES
410505,CHAKAN HUB,KHED,MH,YES
410506,PUNE PIMPRI HUB,PUNE,MH,YES
410507,PUNE PIMPRI HUB,MAVAL,MH,YES
411001,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411002,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411003,PUNE VIDYANAGAR HUB,HAVELI,MH,YES
411004,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411005,PUNE KOREGAON PARK HUB,HAVELI,MH,YES
411006,PUNE VIDYANAGAR HUB,HAVELI,MH,YES
411007,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411008,PUNE WARJE HUB,PUNE,MH,YES
411009,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411011,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411012,PUNE VIDYANAGAR HUB,PUNE,MH,YES
411013,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411014,PUNE VIDYANAGAR HUB,PUNE,MH,YES
411015,PUNE VIDYANAGAR HUB,HAVELI,MH,YES
411016,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411017,PUNE PIMPRI HUB,PUNE,MH,YES
411018,PUNE PIMPRI HUB,PUNE,MH,YES
411019,PUNE PIMPRI HUB,PUNE,MH,YES
411020,PUNE VIDYANAGAR HUB,PUNE,MH,YES
411021,PUNE WARJE HUB,HAVELI,MH,YES
411022,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411023,PUNE WARJE HUB,HAVELI,MH,YES
411024,PUNE WARJE HUB,PUNE,MH,YES
411026,PUNE PIMPRI HUB,PUNE,MH,YES
411027,PUNE PIMPRI HUB,PUNE,MH,YES
411028,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411029,PUNE WARJE HUB,PUNE,MH,YES
411030,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411032,PUNE VIDYANAGAR HUB,PUNE,MH,YES
411033,PUNE PIMPRI HUB,MULSHI,MH,YES
411034,PUNE PIMPRI HUB,PUNE,MH,YES
411035,PUNE PIMPRI HUB,PUNE,MH,YES
411036,PUNE KOREGAON PARK HUB,HAVELI,MH,YES
411037,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411038,PUNE WARJE HUB,PUNE,MH,YES
411039,PUNE PIMPRI HUB,PUNE,MH,YES
411040,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411041,PUNE WARJE HUB,HAVELI,MH,YES
411042,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411043,PUNE WARJE HUB,PUNE,MH,YES
411044,PUNE PIMPRI HUB,PUNE,MH,YES
411045,PUNE KOREGAON PARK HUB,HAVELI,MH,YES
411046,PUNE WARJE HUB,PUNE,MH,YES
411047,PUNE VIDYANAGAR HUB,PUNE,MH,YES
411048,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411051,PUNE WARJE HUB,PUNE,MH,YES
411052,PUNE WARJE HUB,PUNE,MH,YES
411057,PUNE PIMPRI HUB,PUNE,MH,YES
411058,PUNE WARJE HUB,PUNE,MH,YES
411060,PUNE KOREGAON PARK HUB,PUNE,MH,YES
411061,PUNE PIMPRI HUB,HAVELI,MH,YES
411062,PUNE PIMPRI HUB,HAVELI,MH,YES
411068,PUNE WARJE HUB,HAVELI,MH,YES
412101,PUNE PIMPRI HUB,HAVELI,MH,YES
412105,CHAKAN HUB,PUNE,MH,YES
412106,PUNE PIMPRI HUB,MAVAL,MH,YES
412108,PUNE WARJE HUB,MULSHI,MH,YES
412109,PUNE PIMPRI HUB,HAVELI,MH,YES
412114,PUNE PIMPRI HUB,PUNE,MH,YES
412115,PUNE WARJE HUB,HAVELI,MH,YES
412201,PUNE KOREGAON PARK HUB,HAVELI,MH,YES
412202,PUNE KOREGAON PARK HUB,DAUND,MH,YES
412203,PUNE DIGHI HUB,DAUND,MH,YES
412205,PUNE WARJE HUB,BHOR,MH,YES
412206,PUNE WARJE HUB,BHOR,MH,YES
412207,PUNE VIDYANAGAR HUB,DAUND,MH,YES
412208,PUNE RANJANGAON HUB,SHIRUR,MH,YES
412209,PUNE RANJANGAON HUB,PUNE,MH,YES
412210,PUNE RANJANGAON HUB,SHIRUR,MH,YES
412214,PUNE DIGHI HUB,DAUND,MH,YES
412216,PUNE VIDYANAGAR HUB,HAVELI,MH,YES
412220,PUNE RANJANGAON HUB,SHIRUR,MH,YES
412301,PUNE KOREGAON PARK HUB,PURANDAR,MH,YES
412303,PUNE KOREGAON PARK HUB,PURANDAR,MH,YES
412307,PUNE KOREGAON PARK HUB,PUNE,MH,YES
412308,PUNE KOREGAON PARK HUB,HAVELI,MH,YES
412409,PUNE DIGHI HUB,JUNNAR,MH,YES
412411,PUNE DIGHI HUB,JUNNAR,MH,YES
412412,PUNE DIGHI HUB,JUNNAR,MH,YES
412801,PUNE WARJE HUB,KHANDALA,MH,YES
412802,PUNE DIGHI HUB,KHANDALA,MH,YES
412803,PUNE DIGHI HUB,WAI,MH,YES
413001,PUNE DIGHI HUB,SOLAPUR,MH,YES
413002,PUNE DIGHI HUB,SOLAPUR,MH,YES
413003,PUNE DIGHI HUB,SOLAPUR,MH,YES
413004,PUNE DIGHI HUB,SOLAPUR,MH,YES
413005,PUNE DIGHI HUB,SOLAPUR,MH,YES
413006,PUNE DIGHI HUB,SOLAPUR,MH,YES
413007,PUNE DIGHI HUB,SOLAPUR,MH,YES
413101,PUNE DIGHI HUB,AKLUJ,MH,YES
413102,PUNE DIGHI HUB,BARAMATI,MH,YES
413105,PUNE DIGHI HUB,DAUND,MH,YES
413106,PUNE DIGHI HUB,INDAPUR,MH,YES
413108,PUNE DIGHI HUB,MALSHIRAS,MH,YES
413118,PUNE DIGHI HUB,MALSHIRAS,MH,YES
413130,PUNE DIGHI HUB,PUNE,MH,YES
413132,PUNE DIGHI HUB,INDAPUR,MH,YES
413133,PUNE DIGHI HUB,BARAMATI,MH,YES
413201,PUNE DIGHI HUB,JAMKHED,MH,YES
413211,PUNE DIGHI HUB,MADHA,MH,YES
413213,PUNE DIGHI HUB,MOHOL,MH,YES
413255,PUNE DIGHI HUB,SOLAPUR,MH,YES
413304,PUNE DIGHI HUB,SOLAPUR,MH,YES
413307,PUNE DIGHI HUB,SANGOLA,MH,YES
413401,PUNE DIGHI HUB,BARSHI,MH,YES
413402,PUNE DIGHI HUB,SOLAPUR,MH,YES
413501,PUNE DIGHI HUB,DHARASHIV,MH,YES
413512,AURANGABAD HUB,LATUR,MH,YES
413515,AURANGABAD HUB,AHMEDPUR,MH,YES
413517,AURANGABAD HUB,LATUR,MH,YES
413521,AURANGABAD HUB,LATUR,MH,YES
413531,AURANGABAD HUB,LATUR,MH,YES
413705,PUNE DIGHI HUB,RAHURI,MH,YES
413709,PUNE DIGHI HUB,SHRIRAMPUR,MH,YES
413736,PUNE DIGHI HUB,SHRIRAMPUR,MH,YES
413802,PUNE DIGHI HUB,DAUND,MH,YES
414001,PUNE DIGHI HUB,AHMEDNAGAR,MH,YES
414002,PUNE DIGHI HUB,AHMEDNAGAR,MH,YES
414003,PUNE DIGHI HUB,AHMEDNAGAR,MH,YES
414005,PUNE DIGHI HUB,AHMEDNAGAR,MH,YES
414111,PUNE DIGHI HUB,AHMEDNAGAR,MH,YES
414301,PUNE DIGHI HUB,PARNER,MH,YES
414402,PUNE DIGHI HUB,KARJAT,MH,YES
415001,PUNE DIGHI HUB,SATARA,MH,YES
415002,PUNE DIGHI HUB,SATARA,MH,YES
415003,PUNE DIGHI HUB,SATARA,MH,YES
415004,PUNE DIGHI HUB,SATARA,MH,YES
415109,PUNE DIGHI HUB,KARAD,MH,YES
415110,PUNE DIGHI HUB,KARAD,MH,YES
415311,PUNE DIGHI HUB,KADEGAON,MH,YES
415407,PUNE DIGHI HUB,SHIRALA,MH,YES
415408,PUNE DIGHI HUB,SHIRALA,MH,YES
415409,PUNE DIGHI HUB,ISLAMPUR,MH,YES
415414,PUNE DIGHI HUB,VALVA,MH,YES
415521,PUNE DIGHI HUB,KHANDALA,MH,YES
415523,PUNE DIGHI HUB,PHALTAN,MH,YES
415539,PUNE DIGHI HUB,KARAD,MH,YES
415605,MUMBAI M.I.D.C HUB,CHIPLUN,MH,YES
415606,MUMBAI M.I.D.C HUB,SAWARDE,MH,YES
415612,MUMBAI M.I.D.C HUB,RATNAGIRI,MH,YES
415613,MUMBAI M.I.D.C HUB,RATNAGIRI,MH,YES
415614,MUMBAI M.I.D.C HUB,RATNAGIRI,MH,YES
415639,MUMBAI M.I.D.C HUB,RATNAGIRI,MH,YES
415709,PUNE DIGHI HUB,KHED,MH,YES
415712,MUMBAI M.I.D.C HUB,DAPOLI,MH,YES
415722,MUMBAI M.I.D.C HUB,KHED,MH,YES
415804,MUMBAI M.I.D.C HUB,Devrukh,MH,YES
416001,KOLHAPUR HUB,KOLHAPUR,MH,YES
416002,KOLHAPUR HUB,KARVIR,MH,YES
416003,KOLHAPUR HUB,KARVIR,MH,YES
416004,KOLHAPUR HUB,KARVIR,MH,YES
416005,KOLHAPUR HUB,KARVIR,MH,YES
416006,KOLHAPUR HUB,KARVIR,MH,YES
416007,KOLHAPUR HUB,KARVIR,MH,YES
416008,KOLHAPUR HUB,KARVIR,MH,YES
416010,KOLHAPUR HUB,KARVIR,MH,YES
416011,KOLHAPUR HUB,HATKANANGALE,MH,YES
416012,KOLHAPUR HUB,KARVIR,MH,YES
416013,KOLHAPUR HUB,KARVIR,MH,YES
416101,PUNE PIMPRI HUB,JAYSINGPUR,MH,YES
416109,KOLHAPUR HUB,HATKANANGALE,MH,YES
416112,KOLHAPUR HUB,HATKALANGADA,MH,YES
416113,KOLHAPUR HUB,HATKANANGALE,MH,YES
416114,KOLHAPUR HUB,PANHALA,MH,YES
416115,KOLHAPUR HUB,ICHALKARANJI,MH,YES
416118,KOLHAPUR HUB,ATIGRE,MH,YES
416119,KOLHAPUR HUB,KARVIR,MH,YES
416121,KOLHAPUR HUB,HATKANANGALE,MH,YES
416122,KOLHAPUR HUB,KOLHAPUR,MH,YES
416146,KOLHAPUR HUB,ICHALKARANJI,MH,YES
416202,KOLHAPUR HUB,KOLHAPUR,MH,YES
416216,KOLHAPUR HUB,KAGAL,MH,YES
416234,KOLHAPUR HUB,KAGAL,MH,YES
416236,KOLHAPUR HUB,KOLHAPUR,MH,YES
416308,PUNE DIGHI HUB,PALUS,MH,YES
416310,PUNE DIGHI HUB,PALUS,MH,YES
416405,PUNE DIGHI HUB,JATH,MH,YES
416406,PUNE DIGHI HUB,MIRAJ,MH,YES
416410,PUNE DIGHI HUB,MIRAJ,MH,YES
416415,PUNE DIGHI HUB,SANGLI,MH,YES
416416,PUNE DIGHI HUB,SANGLI,MH,YES
416425,PUNE DIGHI HUB,MIRAJ,MH,YES
416436,PUNE DIGHI HUB,MIRAJ,MH,YES
416502,KOLHAPUR HUB,GADHINGLAJ,MH,YES
416507,BELGAUM HUB,CHANDGAD,MH,YES
416510,MUMBAI M.I.D.C HUB,SAWANTWADI,MH,YES
416511,MUMBAI M.I.D.C HUB,BANDA (MH),MH,YES
416520,MUMBAI M.I.D.C HUB,KUDAL,MH,YES
416602,MUMBAI M.I.D.C HUB,KANKAVLI,MH,YES
416701,MUMBAI M.I.D.C HUB,LANJA,MH,YES
416702,MUMBAI M.I.D.C HUB,RAJAPUR,MH,YES
421002,DOMBIVALI HUB,AMBARNATH,MH,YES
421003,DOMBIVALI HUB,ULHASNAGAR,MH,YES
421004,DOMBIVALI HUB,KALYAN,MH,YES
421005,DOMBIVALI HUB,KALYAN,MH,YES
421102,DOMBIVALI HUB,KALYAN,MH,YES
421103,DOMBIVALI HUB,KALYAN,MH,YES
421201,DOMBIVALI HUB,KALYAN,MH,YES
421202,DOMBIVALI HUB,KALYAN,MH,YES
421203,DOMBIVALI HUB,KALYAN,MH,YES
421204,DOMBIVALI HUB,THANE,MH,YES
421301,DOMBIVALI HUB,KALYAN,MH,YES
421302,BHIWANDI HUB,BHIWANDI,MH,YES
421305,BHIWANDI HUB,BHIWANDI,MH,YES
421306,DOMBIVALI HUB,THANE,MH,YES
421308,BHIWANDI HUB,BHIWANDI,MH,YES
421311,BHIWANDI HUB,BHIWANDI,MH,YES
421312,VAPI HUB,KUDUS,MH,YES
421401,DOMBIVALI HUB,MURBAD,MH,YES
421501,DOMBIVALI HUB,AMBARNATH,MH,YES
421502,DOMBIVALI HUB,AMBARNATH,MH,YES
421503,DOMBIVALI HUB,AMBARNATH,MH,YES
421505,DOMBIVALI HUB,JALNA,MH,YES
421506,DOMBIVALI HUB,AMBARNATH,MH,YES
421601,BHIWANDI HUB,KALYAN,MH,YES
421603,BHIWANDI HUB,THANE,MH,YES
422001,NASHIK HUB,NASHIK,MH,YES
422002,NASHIK HUB,NASHIK,MH,YES
422003,NASHIK HUB,DINDORI,MH,YES
422004,NASHIK HUB,DINDORI,MH,YES
422005,NASHIK HUB,NASHIK,MH,YES
422006,NASHIK HUB,NASHIK,MH,YES
422007,NASHIK HUB,DINDORI,MH,YES
422008,NASHIK HUB,NASHIK,MH,YES
422009,NASHIK HUB,NASHIK,MH,YES
422010,NASHIK HUB,NASHIK,MH,YES
422011,NASHIK HUB,NASHIK,MH,YES
422012,NASHIK HUB,NASHIK,MH,YES
422013,NASHIK HUB,NASHIK,MH,YES
422101,NASHIK HUB,NASHIK,MH,YES
422102,NASHIK HUB,NASHIK,MH,YES
422103,NASHIK HUB,NIPHAD,MH,YES
422105,NASHIK HUB,NASHIK,MH,YES
422112,NASHIK HUB,NASHIK,MH,YES
422113,NASHIK HUB,SINNAR,MH,YES
422202,NASHIK HUB,DINDORI,MH,YES
422206,NASHIK HUB,NIPHAD,MH,YES
422207,NASHIK HUB,DINDORI,MH,YES
422209,NASHIK HUB,DINDORI,MH,YES
422306,NASHIK HUB,NASHIK,MH,YES
422401,NASHIK HUB,NASHIK,MH,YES
422402,NASHIK HUB,IGATPURI,MH,YES
422403,NASHIK HUB,IGATPURI,MH,YES
422502,NASHIK HUB,IGATPURI,MH,YES
422605,PUNE DIGHI HUB,SANGAMNER,MH,YES
422608,PUNE DIGHI HUB,SANGAMNER,MH,YES
423101,NASHIK HUB,CHANDWAD,MH,YES
423104,NASHIK HUB,CHANDWAD,MH,YES
423105,NASHIK HUB,MALEGAON,MH,YES
423109,PUNE DIGHI HUB,RAHATA,MH,YES
423203,NASHIK HUB,MALEGAON,MH,YES
423301,NASHIK HUB,SATANA,MH,YES
423401,NASHIK HUB,YEOLA,MH,YES
423601,PUNE DIGHI HUB,KOPARGAON,MH,YES
423607,PUNE DIGHI HUB,KOPARGAON,MH,YES
424001,NASHIK HUB,DHULE,MH,YES
424002,NASHIK HUB,DHULE,MH,YES
424101,MUMBAI M.I.D.C HUB,JALGAON,MH,YES
425001,NASHIK HUB,JALGAON,MH,YES
425002,MUMBAI M.I.D.C HUB,JALGAON,MH,YES
425003,MUMBAI M.I.D.C HUB,JALGAON,MH,YES
425201,MUMBAI M.I.D.C HUB,JALGAON,MH,YES
425401,MUMBAI M.I.D.C HUB,JALGAON,MH,YES
425412,SURAT HUB,NANDURBAR,MH,YES
425418,SURAT HUB,NAVAPUR,MH,YES
431001,AURANGABAD HUB,AURANGABAD,MH,YES
431002,AURANGABAD HUB,AURANGABAD,MH,YES
431003,AURANGABAD HUB,AURANGABAD,MH,YES
431004,AURANGABAD HUB,AURANGABAD,MH,YES
431005,AURANGABAD HUB,AURANGABAD,MH,YES
431006,AURANGABAD HUB,AURANGABAD,MH,YES
431007,AURANGABAD HUB,AURANGABAD,MH,YES
431009,AURANGABAD HUB,AURANGABAD,MH,YES
431010,AURANGABAD HUB,AURANGABAD,MH,YES
431011,AURANGABAD HUB,AURANGABAD,MH,YES
431103,AURANGABAD HUB,KANNAD,MH,YES
431105,AURANGABAD HUB,PAITHAN,MH,YES
431122,AURANGABAD HUB,BEED,MH,YES
431133,AURANGABAD HUB,GANGAPUR,MH,YES
431136,AURANGABAD HUB,AURANGABAD,MH,YES
431144,AURANGABAD HUB,BEED,MH,YES
431148,AURANGABAD HUB,PAITHAN,MH,YES
431154,AURANGABAD HUB,AURANGABAD,MH,YES
431202,AURANGABAD HUB,AMBAD,MH,YES
431203,AURANGABAD HUB,JALNA,MH,YES
431401,AURANGABAD HUB,PARBHANI,MH,YES
431513,AURANGABAD HUB,HINGOLI,MH,YES
431601,AURANGABAD HUB,BHOKAR,MH,YES
431602,AURANGABAD HUB,BHOKAR,MH,YES
431603,AURANGABAD HUB,BHOKAR,MH,YES
431604,PUNE DIGHI HUB,BHOKAR,MH,YES
431605,AURANGABAD HUB,NANDED,MH,YES
431712,AURANGABAD HUB,HADGAON,MH,YES
431745,PUNE PIMPRI HUB,BHOKAR,MH,YES
440001,NAGPUR HUB,NAGPUR,MH,YES
440002,NAGPUR HUB,NAGPUR,MH,YES
440003,NAGPUR HUB,NAGPUR,MH,YES
440004,NAGPUR HUB,NAGPUR,MH,YES
440006,NAGPUR HUB,NAGPUR,MH,YES
440007,NAGPUR HUB,NAGPUR,MH,YES
440008,NAGPUR HUB,NAGPUR,MH,YES
440009,NAGPUR HUB,NAGPUR,MH,YES
440010,NAGPUR HUB,NAGPUR,MH,YES
440011,NAGPUR HUB,NAGPUR,MH,YES
440012,NAGPUR HUB,NAGPUR,MH,YES
440013,NAGPUR HUB,NAGPUR,MH,YES
440014,NAGPUR HUB,NAGPUR,MH,YES
440015,NAGPUR HUB,NAGPUR,MH,YES
440016,NAGPUR HUB,NAGPUR,MH,YES
440017,NAGPUR HUB,NAGPUR,MH,YES
440018,NAGPUR HUB,NAGPUR,MH,YES
440020,NAGPUR HUB,NAGPUR,MH,YES
440022,NAGPUR HUB,NAGPUR,MH,YES
440023,NAGPUR HUB,HINGNA,MH,YES
440024,NAGPUR HUB,NAGPUR,MH,YES
440025,NAGPUR HUB,NAGPUR,MH,YES
440026,NAGPUR HUB,KAMPTEE,MH,YES
440027,NAGPUR HUB,NAGPUR,MH,YES
440028,NAGPUR HUB,NAGPUR,MH,YES
440030,NAGPUR HUB,NAGPUR,MH,YES
440032,NAGPUR HUB,NAGPUR,MH,YES
440033,NAGPUR HUB,NAGPUR,MH,YES
440034,NAGPUR HUB,NAGPUR,MH,YES
440036,NAGPUR HUB,NAGPUR,MH,YES
440037,NAGPUR HUB,NAGPUR,MH,YES
441001,NAGPUR HUB,KAMPTEE,MH,YES
441002,NAGPUR HUB,NAGPUR,MH,YES
441104,NAGPUR HUB,MAUDA,MH,YES
441122,NAGPUR HUB,BUTIBORI,MH,YES
441203,NAGPUR HUB,UMRED,MH,YES
441207,NAGPUR HUB,DESAIGANJ,MH,YES
441302,NAGPUR HUB,KATOL,MH,YES
441303,NAGPUR HUB,NARKHED,MH,YES
441304,NAGPUR HUB,NARKHED,MH,YES
441305,NAGPUR HUB,KATOL,MH,YES
441401,NAGPUR HUB,KAMPTEE,MH,YES
441404,NAGPUR HUB,NAGPUR,MH,YES
441501,NAGPUR HUB,KALAMESHWAR,MH,YES
441601,NAGPUR HUB,GONDIA,MH,YES
441605,NAGPUR HUB,BHANDARA,MH,YES
441614,NAGPUR HUB,GONDIA,MH,YES
441701,NAGPUR HUB,ARJUNI MORGAON,MH,YES
441702,NAGPUR HUB,ARJUNI MORGAON,MH,YES
441904,NAGPUR HUB,BHANDARA,MH,YES
441905,NAGPUR HUB,BHANDARA,MH,YES
442001,NAGPUR HUB,SELOO,MH,YES
442003,NAGPUR HUB,WARDHA,MH,YES
442005,NAGPUR HUB,WARDHA,MH,YES
442006,NAGPUR HUB,WARDHA,MH,YES
442301,NAGPUR HUB,HINGANGHAT,MH,YES
442401,NAGPUR HUB,CHANDRAPUR,MH,YES
442402,NAGPUR HUB,CHANDRAPUR,MH,YES
442403,NAGPUR HUB,CHANDRAPUR,MH,YES
442406,NAGPUR HUB,CHANDRAPUR,MH,YES
442505,NAGPUR HUB,CHANDRAPUR,MH,YES
442605,NAGPUR HUB,GADCHIROLI,MH,YES
443001,AURANGABAD HUB,BULDANA,MH,YES
443002,AURANGABAD HUB,BULDANA,MH,YES
443101,NAGPUR HUB,MALKAPUR,MH,YES
443102,NAGPUR HUB,MALKAPUR,MH,YES
443201,AURANGABAD HUB,CHIKHLI,MH,YES
443301,NAGPUR HUB,MEHKAR,,YES
444001,NAGPUR HUB,AKOLA,MH,YES
444002,NAGPUR HUB,AKOLE,MH,YES
444004,NAGPUR HUB,AKOLE,MH,YES
444005,NAGPUR HUB,AKOLE,MH,YES
444101,NAGPUR HUB,AKOLA,MH,YES
444104,NAGPUR HUB,AKOLE,MH,YES
444203,NAGPUR HUB,SHEGAON,MH,YES
444303,NAGPUR HUB,KHAMGAON,MH,YES
444505,NAGPUR HUB,WASHIM,MH,YES
444506,NAGPUR HUB,AKOLA,MH,YES
444601,NAGPUR HUB,AMARAVATI,MH,YES
444602,NAGPUR HUB,AMARAVATI,MH,YES
444603,NAGPUR HUB,AMARAVATI,MH,YES
444604,NAGPUR HUB,AMARAVATI,MH,YES
444605,NAGPUR HUB,AMARAVATI,MH,YES
444606,NAGPUR HUB,AMARAVATI,MH,YES
444607,NAGPUR HUB,AMARAVATI,MH,YES
444805,NAGPUR HUB,PARATWADA,MH,YES
444906,NAGPUR HUB,WARUD,MH,YES
445001,NAGPUR HUB,YAVATMAL,MH,YES
445002,NAGPUR HUB,BABHULGAON,MH,YES
445103,NAGPUR HUB,ARNI,MH,YES
445301,CHAKAN HUB,GHATANJI,MH,YES
450001,INDORE HUB,KHANDWA,MP,YES
450331,INDORE HUB,BURHANPUR,MP,YES
450445,INDORE HUB,BURHANPUR,MP,YES
451001,INDORE HUB,KHARGONE,MP,YES
451111,INDORE HUB,BARWAHA,MP,YES
451115,INDORE HUB,BARWAHA,MP,YES
451666,INDORE HUB,NIWALI,MP,YES
452001,INDORE HUB,INDORE,MP,YES
